@RELATION svm1
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {laugh,no-laugh}

@DATA
0.076166,0.025431,3.053798,0.154654,0.180538,0.502770,0.018043,0.111356,-25.700619,2.606109,0.116020,-0.100067,-0.108748,0.063220,-0.123997,0.007108,-0.094435,-0.050682,-0.076450,-0.067567,-0.206443,0.027618,0.003825,0.019937,0.009472,0.013225,0.007825,0.018893,0.003027,0.006677,0.031310,0.050663,0.008347,0.026385,0.083927,0.019514,0.355210,0.082269,0.030518,0.643944,0.015568,0.138971,2.172549,1.082924,0.990365,0.540618,0.443967,0.398750,0.321065,0.308773,0.277430,0.240713,0.271052,0.248721,0.265798,0.037248,0.005244,0.025883,0.016016,0.014930,0.011720,0.026962,0.006968,0.010221,0.035120,0.046032,0.015504,0.014216,no-laugh
0.063856,0.015815,2.861404,0.130160,0.164275,0.480379,0.016810,0.092250,-27.912111,2.517759,-0.105972,-0.181563,-0.458248,0.296055,-0.123496,0.045766,-0.021805,-0.066200,-0.046264,0.039159,-0.031564,0.019757,0.007260,0.024090,0.012730,0.026069,0.020742,0.027903,0.005081,0.013401,0.016181,0.017968,0.010188,0.021462,0.044240,0.018282,0.487943,0.050638,0.033426,0.502358,0.012568,0.088643,3.255856,0.962776,0.785410,0.449637,0.499550,0.374374,0.319861,0.278006,0.277782,0.240158,0.258211,0.239720,0.222252,0.022156,0.010039,0.025778,0.015645,0.026283,0.029267,0.025465,0.008030,0.020066,0.015785,0.018771,0.013031,0.010883,no-laugh
0.062817,0.010842,2.965469,0.133126,0.170076,0.486183,0.015944,0.095081,-28.314481,2.349202,-0.024539,-0.240644,-0.183925,0.127972,-0.160148,-0.012066,-0.039211,0.047264,-0.088063,-0.017673,-0.149534,0.017444,0.007723,0.023485,0.016767,0.020120,0.011454,0.031906,0.006610,0.016107,0.021679,0.021275,0.008635,0.023870,0.050396,0.015315,0.387382,0.058359,0.037267,0.505019,0.010224,0.089951,3.028372,0.975793,0.800544,0.512451,0.417188,0.332924,0.280387,0.246302,0.299845,0.289873,0.253324,0.253185,0.244043,0.020864,0.009637,0.026117,0.027562,0.023999,0.015658,0.033355,0.010678,0.024015,0.023120,0.023291,0.012170,0.011594,no-laugh
0.077830,0.013235,2.904526,0.143916,0.163324,0.684546,0.010898,0.128475,-26.496252,1.807521,0.111928,-0.122078,-0.356021,0.049253,-0.188056,-0.222282,-0.071859,0.030678,-0.030647,0.077434,-0.047916,0.011004,0.004154,0.018874,0.023035,0.029942,0.016754,0.021084,0.003749,0.013543,0.016502,0.015379,0.007980,0.018939,0.062824,0.013136,0.439687,0.062637,0.036494,0.508094,0.006602,0.108800,2.564387,0.764831,0.766896,0.436207,0.454232,0.324615,0.349098,0.352184,0.302181,0.255186,0.253233,0.236016,0.237416,0.011348,0.004580,0.018907,0.025812,0.032708,0.024516,0.018892,0.005171,0.015709,0.016484,0.017424,0.010045,0.011218,no-laugh
0.162733,0.004887,3.088650,0.255734,0.241943,1.253675,0.005661,0.251175,-30.040745,0.285524,-0.789180,0.219494,-0.125019,0.246617,-0.161239,-0.068836,-0.109768,-0.181051,-0.159394,-0.092346,-0.061704,0.014778,0.007141,0.013314,0.015562,0.011239,0.008849,0.012475,0.008229,0.006100,0.008156,0.005846,0.006089,0.012816,0.102725,0.006818,0.352749,0.090198,0.031953,0.591643,0.004752,0.197265,2.692984,0.761130,0.471340,0.558986,0.330588,0.318471,0.287203,0.266203,0.268215,0.263388,0.282163,0.298822,0.279088,0.016202,0.008586,0.013268,0.022319,0.014896,0.014663,0.015462,0.011929,0.007487,0.008020,0.005135,0.005499,0.010718,no-laugh
0.095941,0.014999,2.957390,0.172481,0.195826,0.635114,0.013455,0.153300,-26.790838,2.787750,0.266676,0.200255,-0.101285,0.069114,-0.044841,-0.061178,-0.108864,0.010169,0.039946,0.178733,0.022722,0.016599,0.003598,0.039313,0.021173,0.035697,0.023922,0.028089,0.002053,0.010246,0.011912,0.021431,0.003990,0.025827,0.098800,0.017367,0.344374,0.105505,0.047665,0.731700,0.009611,0.183752,2.051152,1.001644,0.666868,0.384409,0.427674,0.442412,0.307309,0.296175,0.247618,0.205671,0.225538,0.203977,0.187195,0.019522,0.005367,0.035087,0.024266,0.030173,0.025869,0.024609,0.003502,0.013344,0.013034,0.024044,0.005092,0.012753,no-laugh
0.097702,0.009959,2.967024,0.155762,0.158713,0.789148,0.009648,0.150231,-28.349401,1.684738,-0.395247,-0.367413,-0.342750,-0.022388,0.045814,0.032702,-0.028061,-0.045775,-0.093642,-0.031923,-0.148273,0.013101,0.011742,0.022995,0.012834,0.015767,0.010524,0.014228,0.006179,0.008066,0.016925,0.019155,0.010648,0.016074,0.066248,0.015176,0.353782,0.050655,0.024896,0.546694,0.005616,0.109611,3.078842,0.689501,0.873502,0.565589,0.451013,0.340202,0.348520,0.249718,0.274505,0.270373,0.266374,0.247600,0.255869,0.014900,0.017223,0.021160,0.013971,0.015406,0.013422,0.014626,0.009833,0.011300,0.018264,0.021809,0.016365,0.008431,no-laugh
0.096307,0.009443,2.995326,0.178034,0.193977,0.803408,0.011422,0.161994,-27.533410,1.804059,-0.340528,-0.018749,-0.493941,0.348313,-0.001145,-0.105985,-0.043667,-0.053131,-0.045276,-0.003096,-0.010495,0.008313,0.006591,0.026489,0.021402,0.027700,0.015034,0.021169,0.004477,0.010939,0.012714,0.010394,0.006488,0.021223,0.082625,0.014144,0.371888,0.086032,0.034259,0.703176,0.008727,0.154915,2.630760,0.963789,0.839544,0.384173,0.523548,0.386191,0.328333,0.303610,0.244889,0.257634,0.219708,0.220809,0.218171,0.009718,0.008283,0.028794,0.031566,0.034120,0.022716,0.023620,0.005992,0.017019,0.012798,0.011566,0.009067,0.013815,no-laugh
0.117280,0.013497,3.052473,0.191260,0.189003,0.871304,0.009291,0.174131,-25.323861,1.445249,-0.583331,-0.172471,-0.232551,0.106792,0.065481,-0.041080,0.159691,-0.056758,-0.097701,0.067349,-0.195582,0.013226,0.008364,0.013101,0.010196,0.014125,0.012438,0.016300,0.003803,0.008537,0.018278,0.017678,0.009217,0.015192,0.088821,0.011203,0.304409,0.079903,0.029063,0.564358,0.005654,0.142643,1.613622,0.884221,0.592175,0.499499,0.441171,0.379741,0.313910,0.282754,0.262169,0.274783,0.234530,0.239078,0.243747,0.016770,0.011722,0.015062,0.011796,0.015952,0.017603,0.018571,0.005484,0.009728,0.022862,0.020307,0.011952,0.009383,no-laugh
0.077001,0.006137,2.934299,0.146490,0.175664,0.554134,0.011808,0.114931,-29.789131,2.254215,-0.335247,-0.064983,-0.057173,0.161958,0.067337,0.011331,-0.026097,0.032125,-0.099787,0.046795,-0.090729,0.014962,0.005439,0.030977,0.017738,0.023846,0.012839,0.034686,0.005305,0.007939,0.015424,0.022515,0.009127,0.021003,0.066120,0.009247,0.373228,0.073674,0.041294,0.628282,0.007206,0.129659,2.764316,0.917010,0.901368,0.453204,0.443898,0.362953,0.331748,0.302577,0.275476,0.227380,0.227430,0.226670,0.221973,0.018549,0.005720,0.027614,0.020756,0.024635,0.013740,0.030849,0.009854,0.010524,0.016132,0.024216,0.011749,0.011389,no-laugh
0.087045,0.023707,2.952986,0.152050,0.163014,0.735692,0.011573,0.140175,-25.832763,1.592352,-0.050067,-0.244313,-0.349551,0.019032,-0.076644,-0.206970,-0.068418,0.001617,-0.061857,0.044333,-0.124873,0.015527,0.007012,0.016415,0.011198,0.016144,0.017329,0.025092,0.006620,0.013003,0.017730,0.018274,0.007428,0.019451,0.077260,0.024288,0.411868,0.071764,0.041050,0.599562,0.007571,0.127642,3.063734,0.737693,0.752580,0.482391,0.472241,0.368291,0.379039,0.327873,0.333165,0.290225,0.291495,0.321405,0.263292,0.023136,0.010851,0.017242,0.013965,0.020050,0.022667,0.027437,0.012050,0.019281,0.020139,0.023315,0.011258,0.011771,no-laugh
0.165610,0.003914,3.089477,0.258889,0.244454,1.254035,0.005241,0.249512,-30.394129,0.453548,-0.778652,0.133661,-0.165895,0.186749,-0.095855,-0.106304,-0.011945,-0.138064,0.022830,0.134680,-0.012551,0.008805,0.005890,0.012600,0.008987,0.011410,0.012658,0.013980,0.005955,0.007791,0.010474,0.008636,0.006716,0.011065,0.090706,0.007459,0.279445,0.076658,0.030440,0.617641,0.003953,0.168218,2.612785,0.789543,0.590881,0.563304,0.306875,0.332991,0.321588,0.299440,0.295156,0.290445,0.295773,0.266516,0.239306,0.010995,0.006934,0.010919,0.011407,0.013065,0.018124,0.016511,0.007723,0.008654,0.010967,0.008228,0.009265,0.008566,no-laugh
0.069440,0.009006,2.919022,0.154758,0.198580,0.470798,0.014196,0.104831,-28.611057,2.712436,0.498115,0.146818,-0.281320,0.075975,-0.143555,-0.056769,-0.110789,0.005473,-0.028990,0.098274,0.038035,0.015167,0.003912,0.030829,0.017030,0.031320,0.026317,0.033010,0.001853,0.014981,0.021932,0.027400,0.004578,0.024716,0.066137,0.013926,0.383683,0.080013,0.044952,0.521891,0.009662,0.142577,2.533249,0.765677,0.734220,0.422593,0.390497,0.365726,0.321495,0.274239,0.266398,0.239006,0.227135,0.220373,0.196970,0.016337,0.005236,0.030589,0.019322,0.028633,0.033599,0.032880,0.003474,0.016281,0.023794,0.026607,0.005811,0.010816,no-laugh
0.096538,0.007008,2.880298,0.150037,0.154624,0.750469,0.010579,0.148900,-27.546698,1.679949,-0.489508,-0.468845,-0.442943,0.018044,0.000558,0.012249,-0.112254,-0.047663,-0.211812,-0.073428,-0.091680,0.012474,0.012468,0.018526,0.018591,0.015876,0.015530,0.012269,0.005409,0.006625,0.012096,0.014356,0.009045,0.014982,0.072071,0.012159,0.408727,0.057463,0.027743,0.598016,0.006401,0.122592,2.590622,0.765687,0.943891,0.465110,0.472013,0.414208,0.358784,0.303357,0.305429,0.272030,0.272690,0.265104,0.260534,0.013941,0.015404,0.019845,0.018627,0.019124,0.019637,0.013328,0.008644,0.007210,0.011361,0.015090,0.011393,0.008916,no-laugh
0.073427,0.033342,3.046204,0.149397,0.176949,0.534024,0.016770,0.116156,-25.264185,2.484033,-0.055685,-0.128000,0.005307,0.083075,-0.174024,-0.094250,-0.178548,-0.155987,-0.219444,-0.184052,-0.205097,0.026453,0.005991,0.025716,0.021611,0.014638,0.008993,0.015361,0.004738,0.009173,0.023387,0.039531,0.004845,0.026034,0.078690,0.023950,0.368422,0.072943,0.030960,0.636576,0.012046,0.134837,2.196998,1.089529,1.008074,0.499500,0.426393,0.408626,0.281614,0.341729,0.259674,0.264303,0.294314,0.265566,0.314177,0.034588,0.010357,0.029741,0.028781,0.019699,0.012233,0.019839,0.010337,0.014518,0.024873,0.036553,0.008494,0.013851,no-laugh
0.091707,0.009932,2.838628,0.152967,0.164714,0.684513,0.009142,0.137256,-25.486956,1.991622,0.113039,0.139816,-0.251711,0.080412,-0.113096,-0.183987,-0.156583,0.034014,-0.086044,0.169750,0.012145,0.017853,0.005561,0.024929,0.018354,0.021769,0.018874,0.020595,0.004607,0.013638,0.013623,0.018921,0.005939,0.016607,0.068263,0.007739,0.356376,0.068848,0.034087,0.594270,0.005387,0.117390,1.991928,0.868747,0.867007,0.400785,0.456889,0.406684,0.343396,0.311548,0.268523,0.271153,0.226117,0.207456,0.195001,0.018842,0.006574,0.023931,0.024077,0.020718,0.022336,0.018251,0.006351,0.014778,0.012012,0.016884,0.007494,0.009119,no-laugh
0.084062,0.021328,2.928717,0.148989,0.160178,0.705843,0.010726,0.139969,-25.397662,1.652256,-0.053652,-0.126524,-0.167692,-0.150014,-0.203506,-0.237424,-0.084681,0.136231,-0.000212,0.062957,-0.032373,0.011415,0.005198,0.011160,0.010006,0.023778,0.018208,0.025091,0.004301,0.018521,0.017868,0.016382,0.009140,0.018904,0.069241,0.019971,0.451079,0.069534,0.040585,0.574830,0.007365,0.116206,2.902670,0.781332,0.795482,0.429926,0.485605,0.352151,0.315285,0.324571,0.310233,0.273610,0.273453,0.250583,0.247734,0.014219,0.006414,0.011583,0.012271,0.027417,0.028670,0.026601,0.006426,0.022976,0.016628,0.016195,0.011647,0.012444,no-laugh
0.128043,0.007918,3.122831,0.224037,0.232165,1.004994,0.007749,0.203919,-28.876198,0.745671,-1.071800,-0.056201,-0.242512,0.238869,-0.161308,-0.040239,-0.143442,-0.245273,-0.127280,0.023785,0.016994,0.007555,0.007143,0.016678,0.021006,0.020528,0.010018,0.011341,0.008036,0.007130,0.009330,0.007970,0.005259,0.016199,0.080182,0.011195,0.303636,0.076568,0.033565,0.622408,0.005847,0.156005,2.507394,0.847903,0.566500,0.534794,0.402093,0.348518,0.379621,0.339585,0.303604,0.389092,0.329413,0.309804,0.276656,0.008286,0.008442,0.019463,0.025445,0.023406,0.015995,0.015522,0.011584,0.010969,0.012645,0.010166,0.006790,0.012217,no-laugh
0.095303,0.014436,2.983778,0.186164,0.205417,0.692285,0.013275,0.164175,-27.512961,2.386328,0.246359,0.130430,-0.087520,0.058117,-0.098452,-0.064444,-0.038697,-0.000834,-0.042241,0.138093,0.032080,0.011612,0.005307,0.036901,0.024198,0.039936,0.019949,0.023587,0.004132,0.011898,0.012366,0.012947,0.005767,0.024695,0.091037,0.015865,0.371901,0.106417,0.049345,0.762626,0.012206,0.197146,2.943735,0.988372,0.759088,0.500789,0.433618,0.348751,0.327022,0.294391,0.286158,0.240829,0.226585,0.178217,0.182039,0.012876,0.007710,0.038576,0.033136,0.039859,0.025432,0.022747,0.006828,0.014730,0.013243,0.012124,0.008832,0.014875,no-laugh
0.087695,0.009741,2.964661,0.147399,0.158485,0.693005,0.011665,0.138156,-27.419599,1.784857,-0.446759,-0.355994,-0.352198,-0.031222,-0.006147,0.026475,-0.061719,0.014875,-0.176198,-0.065836,-0.171861,0.016914,0.011604,0.019290,0.012657,0.013850,0.011808,0.013463,0.006464,0.007420,0.016787,0.023006,0.012889,0.017940,0.055203,0.013685,0.331893,0.045702,0.027467,0.518239,0.007281,0.107174,2.201645,0.686458,0.876462,0.420674,0.428936,0.333935,0.327196,0.269417,0.293577,0.290960,0.259203,0.271830,0.273218,0.021616,0.016743,0.020512,0.015401,0.018365,0.014822,0.016677,0.010196,0.008361,0.019382,0.028067,0.018437,0.010279,no-laugh
0.099628,0.010153,3.049923,0.183316,0.183923,0.785378,0.011610,0.166950,-26.798006,1.688510,-0.549353,-0.278833,-0.333995,0.061222,-0.113164,-0.108904,-0.043761,-0.050359,-0.020122,0.041877,0.009809,0.012136,0.005943,0.010488,0.010589,0.016235,0.019793,0.022661,0.004390,0.016077,0.019447,0.014738,0.007531,0.019916,0.082175,0.012161,0.311856,0.084257,0.031307,0.665611,0.007416,0.151845,2.112111,0.927778,0.742902,0.478163,0.493314,0.413070,0.394007,0.368991,0.354592,0.344307,0.307074,0.326593,0.283209,0.016622,0.008793,0.012782,0.014639,0.023261,0.032827,0.030331,0.008232,0.022137,0.024144,0.018519,0.011828,0.012399,no-laugh
0.085038,0.012951,3.053187,0.162362,0.176426,0.766038,0.015580,0.144150,-26.296639,1.165608,-0.591935,-0.478181,-0.745453,-0.039325,-0.404001,-0.110838,-0.183345,-0.059682,-0.110047,0.053636,-0.005145,0.013612,0.009451,0.013717,0.016471,0.016834,0.020812,0.019558,0.003992,0.013607,0.010473,0.010165,0.016148,0.022272,0.066498,0.014506,0.293163,0.067861,0.041281,0.571605,0.011556,0.123426,1.909119,0.813136,0.768093,0.468645,0.464045,0.401729,0.398889,0.354686,0.448209,0.404190,0.412645,0.381969,0.308503,0.019621,0.015056,0.022187,0.029923,0.019940,0.026088,0.024405,0.005976,0.022853,0.015329,0.013619,0.022260,0.013325,no-laugh
0.093730,0.011531,3.111337,0.175242,0.184506,0.804397,0.010780,0.148875,-25.117242,1.404485,-0.281222,-0.369912,-0.217300,0.137334,-0.018347,-0.082706,0.095984,-0.067902,-0.229443,-0.060651,-0.245595,0.017553,0.010465,0.015343,0.011210,0.011127,0.011126,0.013564,0.004744,0.008480,0.020137,0.021872,0.010719,0.018045,0.074020,0.007738,0.230853,0.062640,0.025313,0.607141,0.007399,0.128384,1.278925,0.898014,0.656199,0.488059,0.446281,0.375722,0.295735,0.296589,0.313475,0.297207,0.262065,0.339230,0.296283,0.026429,0.017258,0.019587,0.015083,0.014615,0.016539,0.016970,0.006692,0.010308,0.023627,0.024841,0.018803,0.010547,no-laugh
0.062702,0.012351,2.902041,0.127901,0.160690,0.466743,0.015845,0.088869,-28.341420,2.370867,-0.165599,-0.030255,-0.600948,0.237296,-0.165403,0.059368,-0.033077,-0.060080,0.022093,-0.031253,0.011136,0.015803,0.007868,0.023447,0.017772,0.021856,0.017283,0.021486,0.003562,0.014400,0.020644,0.020250,0.009556,0.021091,0.045908,0.015010,0.414114,0.048763,0.033745,0.451345,0.010986,0.078735,3.229710,0.920734,0.864688,0.444846,0.460544,0.368208,0.304004,0.285708,0.242274,0.283000,0.261208,0.243210,0.237857,0.016183,0.012074,0.024701,0.023360,0.023736,0.025265,0.021202,0.006865,0.021856,0.021304,0.021403,0.014621,0.010641,no-laugh
0.105650,0.008533,2.993902,0.178310,0.183509,0.931015,0.007351,0.174906,-27.057649,1.713808,0.168003,0.245193,-0.109869,0.134501,-0.208540,-0.197534,-0.051864,0.062282,-0.038025,0.105876,0.023591,0.013341,0.004300,0.028600,0.015783,0.021997,0.015022,0.026471,0.003075,0.010677,0.012446,0.025433,0.006242,0.017154,0.060206,0.008321,0.294254,0.061173,0.033249,0.570906,0.005043,0.112091,2.603695,0.718165,0.746416,0.357314,0.402518,0.314100,0.287061,0.262250,0.251299,0.197187,0.202370,0.209056,0.188844,0.014636,0.004605,0.030836,0.018668,0.018262,0.018031,0.021521,0.003666,0.011188,0.009225,0.020600,0.006164,0.010328,no-laugh
0.067033,0.023513,2.903128,0.129998,0.152446,0.543015,0.012632,0.106931,-25.527732,1.796027,-0.255431,-0.237071,-0.388222,0.021245,-0.034534,-0.219123,-0.086769,0.037832,-0.034291,0.058767,-0.009849,0.010723,0.006599,0.016904,0.019266,0.025175,0.015258,0.020017,0.011022,0.015773,0.016647,0.015713,0.006847,0.020586,0.047948,0.023319,0.428709,0.056788,0.042382,0.478880,0.008247,0.084757,2.910119,0.736793,0.836965,0.419684,0.504923,0.387510,0.379198,0.341404,0.333580,0.305479,0.293225,0.243592,0.246573,0.014815,0.009685,0.021833,0.025691,0.031364,0.021639,0.018909,0.013555,0.019429,0.017448,0.016735,0.008385,0.011931,no-laugh
0.162548,0.000974,3.090379,0.256589,0.247968,1.252610,0.005238,0.267538,-31.751561,0.828619,-0.740405,0.286917,-0.024643,0.240282,-0.104374,-0.039217,-0.057387,-0.229696,-0.192323,-0.122701,-0.043881,0.012229,0.008856,0.016912,0.018569,0.018935,0.007507,0.012391,0.005328,0.006286,0.009498,0.012191,0.005858,0.012198,0.079177,0.002077,0.297470,0.072444,0.032152,0.554267,0.003569,0.171901,2.376225,0.768281,0.536378,0.505034,0.276254,0.292061,0.305393,0.198462,0.224985,0.233736,0.231025,0.218423,0.237270,0.011126,0.010941,0.013300,0.021711,0.021541,0.007143,0.010542,0.005575,0.005393,0.009840,0.011116,0.007321,0.008380,no-laugh
0.111370,0.008232,2.941937,0.210517,0.222077,0.834612,0.008891,0.182975,-29.102291,2.195800,0.497609,0.260242,-0.132825,0.081359,-0.058906,-0.098654,-0.110052,0.022736,-0.040100,0.095542,0.067917,0.020375,0.002974,0.047344,0.016319,0.025165,0.021183,0.020203,0.003044,0.013425,0.010181,0.025849,0.003287,0.021692,0.096475,0.011236,0.414837,0.104096,0.044961,0.806468,0.006924,0.204046,2.840554,0.967525,0.727723,0.461327,0.340332,0.350089,0.254908,0.259061,0.252567,0.221923,0.222388,0.179287,0.172590,0.018103,0.003009,0.039945,0.020650,0.023171,0.019517,0.017977,0.005316,0.015495,0.010760,0.026922,0.003608,0.011836,no-laugh
0.086648,0.013303,2.937016,0.141375,0.148932,0.686865,0.010507,0.129825,-26.745097,1.244209,-0.917924,-0.383518,-0.325484,0.078853,-0.010698,-0.041590,-0.088521,-0.038078,-0.181578,-0.040832,-0.144449,0.013157,0.010297,0.015729,0.015221,0.013007,0.012162,0.012200,0.008076,0.010191,0.014039,0.014000,0.010623,0.015347,0.053056,0.017287,0.400316,0.046837,0.030255,0.491648,0.006130,0.086861,2.565920,0.722037,1.008880,0.475897,0.539529,0.383486,0.337816,0.346925,0.303914,0.266736,0.270335,0.286556,0.276796,0.016064,0.013564,0.017035,0.020475,0.016012,0.015736,0.012314,0.013745,0.015248,0.018571,0.015522,0.014223,0.008755,no-laugh
0.090866,0.008591,2.865748,0.168491,0.183862,0.645939,0.010854,0.144675,-29.043589,2.384425,0.218323,-0.209888,-0.147836,0.088656,-0.014351,-0.093241,-0.061778,0.269841,0.024561,0.038619,-0.026083,0.015536,0.004857,0.030190,0.013111,0.027942,0.016252,0.024342,0.003595,0.012782,0.015621,0.025457,0.009724,0.020180,0.082422,0.014960,0.449186,0.092030,0.045054,0.680687,0.007273,0.172571,3.361912,0.847768,0.888792,0.461499,0.535100,0.305451,0.349843,0.286803,0.274364,0.252484,0.211581,0.200988,0.199551,0.017593,0.006784,0.030330,0.015744,0.027607,0.020046,0.021219,0.005507,0.013767,0.015583,0.025392,0.014204,0.011456,no-laugh
0.101989,0.011161,3.074591,0.179258,0.186743,0.811242,0.008463,0.156681,-25.418998,1.479678,-0.507435,-0.141288,-0.069055,0.069028,0.039995,-0.090680,0.124494,-0.055923,-0.175175,0.078369,-0.195549,0.015705,0.008868,0.015467,0.010003,0.011648,0.009895,0.016904,0.004503,0.010494,0.019091,0.019334,0.010639,0.015244,0.082195,0.010195,0.264056,0.073362,0.033317,0.684168,0.005147,0.142991,1.722566,1.074931,0.711342,0.451350,0.419763,0.348440,0.360312,0.292255,0.292699,0.319944,0.252210,0.285677,0.298057,0.018035,0.013323,0.015154,0.013869,0.013937,0.014488,0.018322,0.006675,0.013132,0.020233,0.022044,0.013771,0.009448,no-laugh
0.089684,0.009186,2.884053,0.163112,0.175022,0.720129,0.015995,0.145806,-27.934012,1.120627,-0.765323,-0.603057,-0.455818,0.047518,-0.316417,-0.279538,-0.229188,-0.284922,-0.089146,0.094420,0.083009,0.007314,0.007199,0.015530,0.019092,0.020672,0.019180,0.017274,0.005433,0.011207,0.016423,0.007444,0.007368,0.021398,0.082301,0.012792,0.456203,0.082966,0.047887,0.575898,0.008429,0.152613,2.805828,0.962947,0.886096,0.614335,0.435888,0.458961,0.377566,0.393358,0.374480,0.394415,0.389941,0.393859,0.340774,0.011480,0.014239,0.018881,0.023029,0.026918,0.026516,0.024063,0.009552,0.014404,0.029907,0.011203,0.012693,0.012154,no-laugh
0.068480,0.008602,2.962187,0.141774,0.174779,0.502336,0.011538,0.106062,-29.097442,1.939006,-0.458189,-0.114997,-0.235610,0.098543,-0.037639,-0.037370,-0.092623,0.082905,-0.028548,0.009341,-0.085392,0.014782,0.006581,0.019677,0.010272,0.016213,0.016945,0.026545,0.006857,0.011862,0.021342,0.020635,0.010377,0.018536,0.046279,0.013015,0.424737,0.057903,0.037244,0.481256,0.007974,0.086731,3.395592,0.979945,0.877181,0.483129,0.469656,0.342075,0.302929,0.284928,0.293749,0.234337,0.229758,0.213511,0.226857,0.017798,0.007785,0.020471,0.011258,0.017807,0.018885,0.024740,0.008876,0.015021,0.020047,0.020535,0.018276,0.010000,no-laugh
0.066310,0.010305,2.841026,0.128661,0.159831,0.524815,0.016426,0.098588,-28.918482,2.518567,0.042760,-0.020497,-0.485311,0.261040,-0.028021,0.075317,-0.009396,0.005200,0.015355,-0.000874,0.005423,0.016309,0.008514,0.033682,0.018188,0.026322,0.014912,0.023380,0.003162,0.010774,0.017006,0.020640,0.009626,0.019939,0.049116,0.018674,0.458638,0.051819,0.033119,0.546494,0.010522,0.091984,3.090885,1.046266,0.779508,0.445922,0.456004,0.334105,0.358552,0.252048,0.239188,0.209985,0.175378,0.185053,0.208945,0.015733,0.012741,0.030851,0.022579,0.026316,0.020385,0.019414,0.006383,0.014127,0.015589,0.019049,0.013886,0.010674,no-laugh
0.070385,0.011286,2.943884,0.160493,0.202108,0.501111,0.013336,0.108319,-27.404322,2.624735,0.418034,0.264544,-0.315319,0.073093,-0.088193,-0.064975,-0.004727,0.084998,-0.031957,0.095539,0.038401,0.019607,0.004226,0.037391,0.015642,0.026915,0.018951,0.025635,0.002070,0.012871,0.019301,0.038617,0.004525,0.025468,0.065117,0.013601,0.318066,0.077304,0.040525,0.533523,0.008706,0.125946,2.269491,0.818966,0.809793,0.421087,0.445864,0.371940,0.343635,0.349964,0.281609,0.245390,0.230059,0.217343,0.195674,0.021968,0.007179,0.032244,0.021245,0.028147,0.024113,0.024072,0.003517,0.015888,0.020686,0.039723,0.006045,0.011960,no-laugh
